epoch,acc,loss,val_acc,val_loss
0,0.88392727272727267,0.39900340718464417,0.94440000000000002,0.1924818288002163
1,0.9497090909004211,0.16778120016618209,0.95020000000000004,0.16740211406089364
2,0.96547272726405753,0.11788854395801371,0.95989999999999998,0.12743387144617738
3,0.97265454545454544,0.091241770305416803,0.9667,0.10371129033705219
4,0.97856363636363641,0.073481870559264306,0.97309999999999997,0.088834900808054951
5,0.9825454545454545,0.059061816542798823,0.97309999999999997,0.085038404817320404
6,0.98643636362769382,0.04679583108784123,0.96709999999999996,0.099831292385049161
7,0.98912727272727274,0.038136300439252098,0.97360000000000002,0.082400537104753313
8,0.99092727271860293,0.031845335297692907,0.96840000000000004,0.10182609150602948
9,0.99341818181818187,0.024765295934914187,0.97640000000000005,0.076852598113997375
10,0.99514545454545456,0.019795081573758613,0.97440000000000004,0.086872625142295143
11,0.99660000000000004,0.015828290610904381,0.97529999999999994,0.081120700201927687
12,0.99745454545454548,0.012129807253143835,0.97450000000000003,0.08495002505755983
13,0.99829090909090912,0.0095214892765888102,0.97660000000000002,0.079935721215774538
14,0.99885454545454544,0.0070863692877539009,0.97940000000000005,0.072879116701478786
15,0.99914545454545456,0.0057773538293401623,0.97740000000000005,0.077937385363371872
16,0.99969090909090907,0.0041979834698119452,0.97850000000000004,0.077743140411001874
17,0.99985454545454544,0.0032651721410813148,0.97750000000000004,0.082803556993174057
18,0.99992727272727278,0.0027048694904184562,0.97889999999999999,0.078819281848950776
19,0.99994545454545458,0.0022707248989078587,0.97919999999999996,0.080222557119460913
20,0.99998181818181819,0.0019727209970524366,0.97860000000000003,0.082226659014510733
