epoch,acc,loss,val_acc,val_loss
0,0.86912727272727275,0.4277346652429212,0.93889999999999996,0.20104181047827005
1,0.94998181818181815,0.16653461519371379,0.92989999999999995,0.21839009635373949
2,0.96327272727272728,0.12027208663469011,0.96050000000000002,0.12532040835693478
3,0.97178181817314846,0.092132748587226324,0.96230000000000004,0.11923985674260185
4,0.97696363636363637,0.07274439074789936,0.97040000000000004,0.10128502491326072
5,0.98212727271860301,0.058353967716951262,0.97199999999999998,0.091066305217321494
6,0.98530909091776064,0.047375589904036709,0.97099999999999997,0.097512185659445819
7,0.98789090908223931,0.038775173138623886,0.96609999999999996,0.12200599053818732
8,0.99045454545454548,0.031872335070955819,0.97470000000000001,0.087776033846230714
9,0.99214545453678482,0.025022757104509085,0.96479999999999999,0.12441374108331511
10,0.99349090909090909,0.020335661900584289,0.97150000000000003,0.10695661791550738
11,0.99510909090909094,0.0166842102894115,0.9738,0.095854785826535588
12,0.9962545454545455,0.012794173921158919,0.97719999999999996,0.096623863240589067
13,0.99741818181818187,0.0091392792766522186,0.97719999999999996,0.096042085882757561
14,0.99783636363636363,0.0083804641768275446,0.97750000000000004,0.093117347657221031
15,0.99803636363636361,0.0072409297441091355,0.97629999999999995,0.10384605622934232
16,0.99903636363636361,0.0047568439533936645,0.97230000000000005,0.12088763530619703
17,0.99965454545454546,0.0025478537759557763,0.97789999999999999,0.10102317614612193
18,0.99983636363636363,0.0013894410175631822,0.97750000000000004,0.10458212616183846
19,0.99996363636363639,0.00091347494459306203,0.97870000000000001,0.10475142780185417
20,0.99998181818181819,0.00073271209017361386,0.97809999999999997,0.10645916836494478
21,0.99998181818181819,0.00065527808863539993,0.97829999999999995,0.10778028340898252
22,0.99998181818181819,0.00060535582037701634,0.97819999999999996,0.11018359152235953
23,0.99998181818181819,0.00056730997463499239,0.97809999999999997,0.11159990407459809
24,0.99998181818181819,0.00053944145713786303,0.9778,0.11281436289526842
25,0.99998181818181819,0.00051693190117690717,0.97829999999999995,0.11442661981315305
