epoch,acc,loss,val_acc,val_loss
0,0.89343636364503343,0.34962966262210499,0.95199999999999996,0.15507042705975474
1,0.95769090908223931,0.13908229818344117,0.96440000000000003,0.11572783442288637
2,0.97196363635496663,0.093819830541651356,0.96789999999999998,0.10361290705846622
3,0.97879999999133027,0.068899728932096199,0.9657,0.10801329172735569
4,0.98410909090909093,0.049778004232082854,0.9738,0.088422726366855206
5,0.98898181818181818,0.036598942072181541,0.97519999999999996,0.087762166885775511
6,0.99267272727272726,0.025245773138745094,0.97599999999999998,0.0852819404169044
7,0.99447272726405755,0.018722736948015253,0.97529999999999994,0.094467173124298282
8,0.99645454545454548,0.012904066727679773,0.9758,0.088572579050028077
9,0.99823636363636359,0.0075210485474693336,0.97619999999999996,0.093277757727453711
10,0.99874545454545449,0.0058163077127336609,0.97750000000000004,0.091544079270808834
11,0.99970909090909088,0.0025424192982159599,0.97989999999999999,0.088992480177761443
12,0.99994545454545458,0.0011060584695173682,0.98060000000000003,0.091905579161612835
13,0.99998181818181819,0.00068441511981780592,0.97950000000000004,0.095657022442267953
14,1.0,0.00048797781572661322,0.98050000000000004,0.09778673633268177
15,1.0,0.00040701483798834075,0.98009999999999997,0.098730354887500427
16,1.0,0.00034143106949721354,0.98029999999999995,0.10071661532274738
17,1.0,0.00030018464402306892,0.98009999999999997,0.1014766415449717
18,1.0,0.00026652903969820316,0.98070000000000002,0.10286485109673592
19,1.0,0.00024220033880934682,0.97960000000000003,0.10390745559398017
20,1.0,0.00022042254694014529,0.9798,0.10454724989680299
21,1.0,0.0002022419555531087,0.97970000000000002,0.1061535607544683
22,1.0,0.00018695942280549141,0.9798,0.10709530846988084
23,1.0,0.00017416878283785825,0.97999999999999998,0.10758695203025329
24,1.0,0.00016221536833006459,0.97999999999999998,0.10824649745471376
