epoch,acc,loss,val_acc,val_loss
0,0.89041818181818178,0.35371483046954327,0.95289999999999997,0.15813624391853809
1,0.9586727272640575,0.13542147313871167,0.96419999999999995,0.11306077006217093
2,0.97154545453678476,0.089544434980303053,0.96730000000000005,0.10371755196482409
3,0.9805454545454545,0.062798447054353626,0.97330000000000005,0.084008318660454828
4,0.98558181818181823,0.046742853779278018,0.9718,0.093373405642400029
5,0.98954545454545451,0.033091278851404789,0.97560000000000002,0.081962146321806359
6,0.99292727272727277,0.023481392731822349,0.97289999999999999,0.095462568642984122
7,0.99463636363636365,0.017525976984880186,0.97309999999999997,0.095829715106228827
8,0.99694545454545458,0.011154122472758701,0.97709999999999997,0.085212183831296348
9,0.99790909090909086,0.007699563919734316,0.97360000000000002,0.10493646896770698
10,0.99919999999999998,0.0042864545025071655,0.9758,0.10380178774444125
11,0.99885454545454544,0.0053501117316978215,0.97770000000000001,0.089308830062437436
12,0.99887272727272725,0.0045126642477101332,0.9798,0.087025235688311567
13,0.99896363636363639,0.0053267605303472503,0.97670000000000001,0.10049691878718764
14,0.99992727272727278,0.00097211758468937742,0.97970000000000002,0.090843684993435092
15,0.99998181818181819,0.00047675782791147041,0.97950000000000004,0.094241660862819529
16,0.99998181818181819,0.00037173919784747175,0.97940000000000005,0.095149268759930281
17,0.99998181818181819,0.00030448430435214754,0.97960000000000003,0.097553566774028197
18,0.99998181818181819,0.00024939541936265329,0.98009999999999997,0.098372240997499874
19,0.99998181818181819,0.00020485532359566192,0.97989999999999999,0.10029454287480907
20,0.99998181818181819,0.00017876194370017567,0.97970000000000002,0.10072353222931202
21,1.0,0.00014505780137713539,0.97970000000000002,0.10189995313724717
22,1.0,0.0001225401937630109,0.97989999999999999,0.10299366603438961
23,1.0,0.0001099879783349107,0.9798,0.10350284990445326
24,1.0,9.9940208519414729e-05,0.97970000000000002,0.10423596637432142
