epoch,acc,loss,val_acc,val_loss
0,0.85967272728139699,0.45281516885974188,0.94069999999999998,0.19794966508299111
1,0.9438545454545455,0.1882053374360908,0.95469999999999999,0.15155055381208657
2,0.95810909090042118,0.13821358993486924,0.95789999999999997,0.13400416348222643
3,0.96549090909090907,0.11273442933315581,0.96440000000000003,0.11814604910742492
4,0.9718909090822393,0.091974797414649617,0.96250000000000002,0.12194968327344395
5,0.97585454545454542,0.077707340193810787,0.96970000000000001,0.097737277262634592
6,0.98038181818181813,0.065754544354467231,0.96889999999999998,0.096633161217870661
7,0.98238181818181813,0.056919325463169003,0.9718,0.090194622651243117
8,0.98470909090909087,0.048944443231346932,0.97289999999999999,0.088884477911097923
9,0.98699999999999999,0.042163765469362791,0.97050000000000003,0.095015523740358182
10,0.98865454545454545,0.036443140177767383,0.97489999999999999,0.088458837474242324
11,0.99061818181818184,0.031124165099317376,0.97440000000000004,0.084342879031912885
12,0.99243636363636367,0.025525809700727802,0.97309999999999997,0.096400752645816823
13,0.99358181818181823,0.021428385137944397,0.97350000000000003,0.096700983297596396
14,0.99470909090042114,0.018166030500814404,0.97489999999999999,0.097821232415578566
15,0.99476363636363641,0.017358268553985874,0.97170000000000001,0.10411832136266458
16,0.99680000000000002,0.012860490076193078,0.97419999999999995,0.098134784872873568
