epoch,acc,loss,val_acc,val_loss
0,0.8628545454458757,0.44250405378883534,0.93220000000000003,0.22128966746926307
1,0.9471999999913302,0.17386301834962584,0.93830000000000002,0.2112115115366876
2,0.96154545454545459,0.12725973678691821,0.96360000000000001,0.11971672748066485
3,0.96990909090909094,0.098890837308493532,0.96579999999999999,0.11315547417867929
4,0.97425454545454548,0.081810849010537964,0.96850000000000003,0.10321575346947648
5,0.97890909090909095,0.067707381386242133,0.9718,0.097078488849499267
6,0.98265454544587572,0.056168857824091208,0.96879999999999999,0.10069249842118007
7,0.98514545454545455,0.047487243742258711,0.97060000000000002,0.10312272594276001
8,0.98765454545454545,0.039845749812945724,0.97150000000000003,0.097347610619472114
9,0.98950909090909089,0.033587654322402724,0.97209999999999996,0.098046271319399234
10,0.99130909090042119,0.027538017259800637,0.97209999999999996,0.099706992447080117
11,0.9925090909090909,0.024365883053382012,0.97360000000000002,0.096609388425371437
12,0.99405454545454541,0.019298450438970362,0.97140000000000004,0.1008880720705245
13,0.99494545455412431,0.017022627789292231,0.9728,0.10749884625181003
14,0.99614545454545456,0.01356588733671233,0.97640000000000005,0.095267476130961593
15,0.99738181818181815,0.0088970427988784972,0.97750000000000004,0.098569365162252967
16,0.99798181818181819,0.0081609536110021346,0.97619999999999996,0.10224501018597766
17,0.99865454545454546,0.0055431000528734084,0.9778,0.096739674535040648
18,0.9980909090822393,0.007151977344495985,0.94389999999999996,0.29163451284016739
19,0.99649090908223936,0.01160710244188826,0.9375,0.30083623912634794
20,0.99785454545454544,0.0074242981805631479,0.97340000000000004,0.12438850031862866
21,0.99896363636363639,0.0048366142207473539,0.9778,0.10696860593497445
22,0.99643636363636368,0.011625740157279308,0.97699999999999998,0.1045992706871586
23,0.99887272727272725,0.0046568632968145805,0.97689999999999999,0.10637051497000566
