epoch,acc,loss,val_acc,val_loss
0,0.88080000000866976,0.41045563720356332,0.92879999999999996,0.22799224404245616
1,0.9487090909004211,0.17175736847872083,0.95679999999999998,0.14281829441003502
2,0.9636727272640575,0.12276622600663792,0.96250000000000002,0.11540926170619205
3,0.97154545453678476,0.09608654244718226,0.96309999999999996,0.1140551239432767
4,0.97752727272727269,0.076341099191592501,0.97119999999999995,0.092469124689837923
5,0.98190909090042111,0.06227813390574672,0.97250000000000003,0.091820908487727865
6,0.98519999999999996,0.051226138084314088,0.97499999999999998,0.083740711806691251
7,0.98783636363636362,0.042203889043256643,0.97240000000000004,0.082344277153606524
8,0.98987272727272724,0.035003262542899358,0.97870000000000001,0.072680370061681612
9,0.99194545454545457,0.028663737830943004,0.97499999999999998,0.082208294659445527
10,0.99432727271860299,0.022496871456520802,0.97389999999999999,0.086276702856109472
11,0.99541818181818187,0.018299576772351497,0.97599999999999998,0.079945716400005043
12,0.99676363636363641,0.014523625802257183,0.97599999999999998,0.079271311286115087
13,0.99781818181818183,0.0113465692528206,0.97629999999999995,0.08443110964762672
14,0.99838181817314842,0.009584246655926108,0.97699999999999998,0.083760727870427945
