epoch,acc,loss,val_acc,val_loss
0,0.86492727274461223,0.47408374985673213,0.92490000000000006,0.2460833779886365
1,0.94001818181818186,0.2042508208388632,0.94899999999999995,0.16709737172424793
2,0.95452727272727278,0.15321376196416941,0.96020000000000005,0.13724975526332855
3,0.96316363636363633,0.12374863244146109,0.96220000000000006,0.13039271988086401
4,0.96903636365370316,0.10349783964685419,0.9667,0.10987004611939191
5,0.97340000000866977,0.089589573578130119,0.9647,0.12030254259053617
6,0.97620000001733953,0.078117364302954892,0.96930000000000005,0.099607618167623882
7,0.97960000001733949,0.068367563933269537,0.97189999999999999,0.096602753712469708
8,0.98109090910824859,0.061808170155605129,0.97070000000000001,0.0946745178299956
9,0.98412727274461231,0.053729920443282883,0.97240000000000004,0.090157050292938953
10,0.98514545454545455,0.049289696748012847,0.97499999999999998,0.081597731372341512
11,0.98612727274461232,0.044520909342237493,0.97489999999999999,0.085996072620712224
12,0.98890909090909096,0.038865641802109101,0.97529999999999994,0.083149309334985447
13,0.98860000000000003,0.03699568478327922,0.96630000000000005,0.11464026119203773
14,0.99070909090909087,0.031992245308987116,0.97729999999999995,0.079230725178215652
15,0.99160000000000004,0.028942407362975858,0.97699999999999998,0.076967008917313062
16,0.99172727272727268,0.026967176663130522,0.97689999999999999,0.080797778272570578
17,0.99334545454545453,0.023501239318442953,0.97689999999999999,0.079328934460924941
18,0.99396363636363638,0.022065994436962701,0.97389999999999999,0.085404391087015391
