epoch,acc,loss,val_acc,val_loss
0,0.88516363636363637,0.38704272557253189,0.9476,0.1774881131079048
1,0.95343636362769391,0.15529484355503861,0.96220000000000006,0.12850971278753132
2,0.96789090908223929,0.10891035579158501,0.95779999999999998,0.13774553804434836
3,0.97483636363636361,0.083838878876106304,0.96950000000000003,0.099437404243601479
4,0.98034545454545452,0.065159305809099566,0.96730000000000005,0.10546854484002106
5,0.98398181818181818,0.051571070396866307,0.96879999999999999,0.097717100526555439
6,0.98723636363636369,0.041335770214924759,0.97370000000000001,0.088862403514876495
7,0.99132727271860299,0.031079829119670797,0.97440000000000004,0.08389658180142287
8,0.9925272727272727,0.025967289955609225,0.97489999999999999,0.084866037416330073
9,0.99505454545454541,0.018608106582704932,0.97570000000000001,0.08295166420799796
10,0.99663636363636365,0.014677744407587769,0.97809999999999997,0.084393881697300818
11,0.99765454545454546,0.010715889155172574,0.97750000000000004,0.088310525760668682
12,0.99845454545454548,0.0081936715182615444,0.97629999999999995,0.092650006317517908
13,0.99887272727272725,0.0059665220018021168,0.97740000000000005,0.086061567648002532
14,0.99945454545454548,0.0042313019599829037,0.97860000000000003,0.088173911335426597
15,0.99961818181818185,0.0035328856804080055,0.97760000000000002,0.091901477941931625
16,0.99983636363636363,0.0023390507385372817,0.97870000000000001,0.090442679012183225
17,0.99985454545454544,0.0017943078487293943,0.97809999999999997,0.098606630086035971
18,0.99994545454545458,0.0014912475145567442,0.97940000000000005,0.093426341700433568
19,0.99998181818181819,0.001251330568083689,0.97860000000000003,0.09370519597494531
20,0.99998181818181819,0.0011103688199264898,0.97860000000000003,0.094671206642691366
21,0.99998181818181819,0.0010116713107847979,0.97899999999999998,0.095513640531775537
22,0.99998181818181819,0.00094283092586265409,0.97860000000000003,0.096643998135345605
23,0.99998181818181819,0.00087673306330690885,0.97870000000000001,0.097666146449095589
24,0.99998181818181819,0.00082378796769229335,0.97950000000000004,0.098297509350625381
25,0.99998181818181819,0.00078219105273413087,0.97870000000000001,0.099215049028191837
26,0.99998181818181819,0.00074549559310964299,0.97899999999999998,0.099784826498865692
27,0.99998181818181819,0.00071215576321476625,0.97919999999999996,0.10044267069355392
28,0.99998181818181819,0.00068544060785044906,0.97889999999999999,0.10119418419787148
29,0.99998181818181819,0.00065916918559179815,0.97909999999999997,0.10183829987404219
30,0.99998181818181819,0.00063842087689168199,0.97899999999999998,0.10196635257645002
