epoch,acc,loss,val_acc,val_loss
0,0.8471272727446123,0.63729033056172457,0.90649999999999997,0.35374435024261475
1,0.90685454545454547,0.33531421183239329,0.91949999999999998,0.28912713718414307
2,0.92025454545454544,0.28687273358214987,0.92889999999999995,0.25610114469230177
3,0.92825454547188502,0.25697425303459165,0.9345,0.23439981910288335
4,0.93450909090909096,0.23437249697555196,0.93869999999999998,0.21644348234236241
5,0.93992727272727272,0.21584532104188744,0.94350000000000001,0.20203597172796725
6,0.94438181819048794,0.2001738416736776,0.94599999999999995,0.18770166592299939
7,0.94760000001733957,0.18680914164673199,0.94879999999999998,0.17713786445707083
8,0.95080000000866982,0.17532612205960535,0.95189999999999997,0.16678916791230441
9,0.95390909091776066,0.16489284084493464,0.95289999999999997,0.15900416884720325
10,0.95614545454545452,0.15560264845327898,0.95509999999999995,0.15268045185878873
11,0.95881818181818179,0.14746238745884463,0.95650000000000002,0.14620029429420828
12,0.96074545456279403,0.14011303107846867,0.95889999999999997,0.13980381311699749
13,0.96303636363636369,0.13342828299782492,0.95989999999999998,0.13459570161104203
14,0.9648363636363636,0.12710100628733634,0.96030000000000004,0.13072384380772709
15,0.96614545454545453,0.1215455658950589,0.96260000000000001,0.12526801111288369
16,0.96792727274461221,0.11633826091939753,0.96409999999999996,0.12193907832019031
17,0.96914545454545453,0.11182662199952385,0.96479999999999999,0.11865042471773922
18,0.97058181818181821,0.10734072362184524,0.96579999999999999,0.11422395187281072
19,0.97170909090909086,0.10328022076108238,0.96709999999999996,0.11223523244112731
20,0.97243636363636365,0.099379154973138456,0.96750000000000003,0.10859460493698717
21,0.97360000000000002,0.095980882481824265,0.96840000000000004,0.10527625699341298
22,0.9746181818355214,0.092654033825885163,0.96970000000000001,0.10307358490973711
23,0.97560000000000002,0.089569388515569948,0.97009999999999996,0.10144161684550344
24,0.97632727272727271,0.086571876221624294,0.97160000000000002,0.099339802459999918
25,0.97740000000000005,0.083716753593087195,0.97150000000000003,0.098012602284178144
26,0.97814545456279411,0.081203826447779487,0.97250000000000003,0.096497374290227894
27,0.97858181818181822,0.078742306857623831,0.97240000000000004,0.093991042087227111
28,0.97950909092643046,0.07630973651138219,0.97260000000000002,0.093731279091164466
29,0.97970909090909086,0.074048143414204765,0.97289999999999999,0.091525208591483539
30,0.98063636363636364,0.071859378620033915,0.97399999999999998,0.089350247809477146
31,0.98116363636363635,0.069934644325483936,0.97460000000000002,0.088322256263345486
32,0.98174545454545459,0.067866331498731267,0.97389999999999999,0.087684794356115162
33,0.98241818181818186,0.066095265728099775,0.97430000000000005,0.087388330787047747
34,0.982854545471885,0.064466802984611549,0.97499999999999998,0.086061297135055059
35,0.98350909090909089,0.062810894380780788,0.97430000000000005,0.083567450678907335
36,0.98414545454545455,0.061209015552022239,0.97599999999999998,0.083594759394787249
37,0.98445454545454547,0.059556808953393589,0.97629999999999995,0.082236553476378316
38,0.98492727272727276,0.058163169607655565,0.97650000000000003,0.080919274970330302
39,0.98545454545454547,0.056720607959411362,0.97689999999999999,0.08073668714407832
40,0.98560000000000003,0.055287384863468736,0.97660000000000002,0.079764918157830836
41,0.98618181819915773,0.054019350468435069,0.97699999999999998,0.0789194601630792
42,0.98663636363636364,0.052739563040841708,0.97670000000000001,0.079706395595334475
43,0.98701818183552137,0.051528285732391203,0.97719999999999996,0.077362964055128394
44,0.98714545454545455,0.050322309520840644,0.97709999999999997,0.077289067784324289
45,0.98767272727272726,0.049167529705573212,0.97699999999999998,0.078200877783633771
46,0.98801818183552137,0.048078054508431389,0.97829999999999995,0.075623687363322825
47,0.98807272727272732,0.046989728174019946,0.97809999999999997,0.074649851474259052
48,0.98863636363636365,0.046008927733857521,0.97789999999999999,0.075593985272012651
49,0.98869090909090906,0.044918807514011859,0.97760000000000002,0.07484714391510934
50,0.98950909092643047,0.043984282595054672,0.97860000000000003,0.07464738340135664
51,0.98945454545454548,0.043137372450733728,0.97899999999999998,0.073568637735303491
52,0.98965454545454545,0.042161713028089569,0.97840000000000005,0.073297988209035242
53,0.98996363636363638,0.0411215262434022,0.97919999999999996,0.072254363976325842
54,0.99034545454545453,0.040394779412854805,0.97840000000000005,0.072475560829695321
55,0.99047272727272728,0.039520399694415655,0.97840000000000005,0.071773370601516215
56,0.99069090909090907,0.038721552030538973,0.97860000000000003,0.07155524217784405
57,0.99127272727272731,0.037899986748668284,0.97819999999999996,0.072377879373822368
