epoch,acc,loss,val_acc,val_loss
0,0.86174545454545459,0.53344663585099306,0.91810000000000003,0.28986412851512433
1,0.92436363638097585,0.26518525957302613,0.93440000000000001,0.22375365489423274
2,0.93749090909090904,0.21635038937438619,0.94610000000000005,0.18950594707131385
3,0.94756363637230612,0.18353834027214483,0.94899999999999995,0.17097221218943595
4,0.95394545456279412,0.16060414117845623,0.95079999999999998,0.16018296201601626
5,0.95910909090909091,0.14256923590139908,0.95979999999999999,0.13869880110621452
6,0.96290909091776067,0.12771640257889574,0.9627,0.12741221910901368
7,0.9668363636363636,0.11544631954594092,0.9637,0.12159237289465964
8,0.9701272727446123,0.1052409769537774,0.96540000000000004,0.1173638090800494
9,0.97203636363636359,0.096018147453394806,0.96870000000000001,0.10482558360099792
10,0.97454545454545449,0.08822692203413357,0.97070000000000001,0.10009983733501285
11,0.97663636363636364,0.081687523439526552,0.97099999999999997,0.093437506105937068
12,0.97838181818181813,0.075934561290795149,0.96940000000000004,0.10079488177262247
13,0.97927272727272729,0.071400086119500078,0.97299999999999998,0.085044940324313936
14,0.98143636365370313,0.066332300189950247,0.97260000000000002,0.09055647181961686
15,0.9825454545454545,0.061504706547747957,0.97460000000000002,0.083868173823133108
16,0.98389090909957888,0.058193881468881263,0.97419999999999995,0.081317202572524547
17,0.98460000001733949,0.054946804437583145,0.97370000000000001,0.086565289147756991
18,0.98532727272727272,0.051510004316405816,0.97319999999999995,0.088407772867847234
19,0.98623636363636369,0.048922241765396161,0.97540000000000004,0.078905165842454883
20,0.98720000001733954,0.046070829764889049,0.97589999999999999,0.076900553970970217
21,0.9884363636450334,0.043190850748799067,0.97160000000000002,0.091301831282116469
22,0.98867272727272726,0.041071080597286876,0.97509999999999997,0.082936584787443285
23,0.9892545454545455,0.038992977308109404,0.97409999999999997,0.08136703849858605
24,0.98932727272727272,0.037442636792023073,0.97789999999999999,0.073094039200386027
25,0.99005454545454541,0.035590315081991931,0.97340000000000004,0.085361353437136855
26,0.99116363636363636,0.03367751118009063,0.97899999999999998,0.067451065222732726
27,0.99130909090909092,0.031606318830901925,0.97729999999999995,0.075779509902605791
28,0.99165454545454546,0.03093424852463332,0.97819999999999996,0.069131190865382081
29,0.99216363638097593,0.029597750664095986,0.9768,0.074661070187354919
30,0.99223636363636358,0.028256962457604028,0.97840000000000005,0.069309799420693888
