epoch,acc,loss,val_acc,val_loss
0,0.88296363637230613,0.38717591922933403,0.94979999999999998,0.17249414894282819
1,0.95347272727272725,0.15191859166459604,0.96160000000000001,0.12494917584406212
2,0.96798181817314843,0.10738171849237246,0.96130000000000004,0.12010576937943697
3,0.97541818181818185,0.080371523382379254,0.97189999999999999,0.093058309400361028
4,0.98107272727272732,0.060802982923794879,0.97140000000000004,0.089395413968991491
5,0.98539999999133021,0.047522708238881418,0.97340000000000004,0.086008835944766174
6,0.98890909090909096,0.036835533621856438,0.96830000000000005,0.10899405621149344
7,0.99141818181818187,0.027688896663563157,0.97399999999999998,0.090416149276857316
8,0.99392727272727277,0.02173501997681504,0.97150000000000003,0.096700953707778536
9,0.99605454545454541,0.015367224640718831,0.97260000000000002,0.092864457719244814
10,0.99707272727272722,0.011397115999091925,0.97560000000000002,0.088884884456795404
11,0.99812727271860291,0.0078756081773740747,0.97470000000000001,0.095000106624847105
12,0.99901818181818181,0.0053133989939868282,0.97729999999999995,0.088367569411749905
13,0.99930909090909092,0.0039164733550479548,0.97860000000000003,0.088752697637529077
14,0.99976363636363641,0.0022393168648032853,0.97899999999999998,0.089849011276118287
15,0.99998181818181819,0.0013478113078581042,0.97899999999999998,0.090272299847067597
16,0.99996363636363639,0.00092175401497648142,0.97850000000000004,0.094882277711669252
17,0.99998181818181819,0.00071595702582298224,0.97929999999999995,0.093368915518903126
18,1.0,0.00058602183082839474,0.97819999999999996,0.09672272871323466
19,1.0,0.00047776579474722729,0.97840000000000005,0.097494325578413643
20,1.0,0.00041901303684882638,0.97950000000000004,0.098203059018269728
21,1.0,0.00037488977941342122,0.97899999999999998,0.099182317930243055
22,1.0,0.00033811326152369725,0.97940000000000005,0.099600393792762865
23,1.0,0.00031174186765377021,0.97929999999999995,0.10048978622711106
24,1.0,0.00028314108432965772,0.97919999999999996,0.10128647447645181
25,1.0,0.00026499122802547801,0.97899999999999998,0.10276687739830008
26,1.0,0.0002444366031788542,0.97929999999999995,0.10277392802743611
