epoch,acc,loss,val_acc,val_loss
0,0.86023636362769385,0.47988280101851982,0.93100000000000005,0.23197312899529934
1,0.93934545453678475,0.20476715543920343,0.94999999999999996,0.17023069502860308
2,0.95389090909957885,0.15651391506791115,0.9607,0.13643250904977322
3,0.96269090908223931,0.12655679649629376,0.96199999999999997,0.12636310107074678
4,0.9678181818181818,0.10823928613852371,0.96509999999999996,0.11214926207959652
5,0.9720545454545455,0.093419338810985741,0.96779999999999999,0.10062101367209107
6,0.97516363637230608,0.081083246353878216,0.9647,0.11344980895593762
7,0.97850909090909088,0.072292930812050002,0.97289999999999999,0.094016424272209409
8,0.98083636363636362,0.063771471794017334,0.97289999999999999,0.088974804286472503
9,0.9833818181731484,0.056049793387881734,0.97089999999999999,0.095488520660949872
10,0.98525454545454549,0.050148542688482185,0.97430000000000005,0.085024997389223422
11,0.98665454544587572,0.045324787221848968,0.97319999999999995,0.088764934693509712
12,0.98865454545454545,0.039417716722021046,0.97370000000000001,0.083779830062785179
13,0.98970909090909087,0.035572388402000069,0.97419999999999995,0.084529117987118665
14,0.99127272727272731,0.031570354710417713,0.97509999999999997,0.081935092784627336
15,0.99247272727272728,0.028158646678839896,0.97440000000000004,0.087681765138020271
16,0.99323636363636358,0.02500845651786605,0.97629999999999995,0.082971641173190433
17,0.99434545454545453,0.022476585657217284,0.97450000000000003,0.087296726630063493
18,0.99558181818181823,0.019589506530685519,0.97419999999999995,0.088101240547333148
19,0.99580000000000002,0.017885311936002901,0.97689999999999999,0.081157864219835021
20,0.99681818181818183,0.015221669498932633,0.97550000000000003,0.085654549313167808
21,0.99732727272727273,0.013628504730540921,0.97629999999999995,0.084486203133661189
22,0.99763636363636365,0.01233782163482498,0.97670000000000001,0.084051336633457679
23,0.99794545454545458,0.011089543411986563,0.97689999999999999,0.082786784055487075
24,0.99845454545454548,0.0093556668744718824,0.97570000000000001,0.087973021621422953
25,0.99889090909090905,0.0080997546383920552,0.9768,0.087620531959767683
