epoch,acc,loss,val_acc,val_loss
0,0.83579999999133026,0.55805276607383381,0.91990000000000005,0.27621459283232691
1,0.92605454545454546,0.25142257860357109,0.93730000000000002,0.21321312265247105
2,0.94256363636363638,0.19696309211660515,0.94630000000000003,0.18128259374350308
3,0.95070909090042111,0.16671879504106263,0.9466,0.17713396697863937
4,0.95740000000000003,0.14575128056271511,0.95840000000000003,0.1458287586055696
5,0.96143636364503338,0.13035495100156827,0.95809999999999995,0.14096776303797962
6,0.96545454545454545,0.11783259554789825,0.96309999999999996,0.12491777268927544
7,0.96785454545454541,0.10688347058228471,0.95809999999999995,0.13608724071923645
8,0.97065454546321517,0.098619950303164394,0.9637,0.1197856002509594
9,0.97278181818181819,0.091046441278132523,0.96879999999999999,0.10326759023852647
10,0.97516363637230608,0.084101206721636387,0.9617,0.12719781773649155
11,0.97705454545454551,0.078644216779145321,0.96750000000000003,0.10579579213829711
12,0.97863636363636364,0.073353594254973259,0.96950000000000003,0.10353007189016789
13,0.97932727272727271,0.068031105120209129,0.97089999999999999,0.097426825969479977
14,0.98065454544587571,0.064066193716024816,0.96499999999999997,0.11315734200878069
15,0.98169090909090906,0.060338176204670559,0.96950000000000003,0.099124579366203391
16,0.9827818181818182,0.056402397907389837,0.97009999999999996,0.09668989413615782
17,0.9843818181731484,0.05210460715866224,0.96550000000000002,0.11913960329126566
18,0.98480000000000001,0.050072477494552729,0.96999999999999997,0.096946505194040952
19,0.98565454545454545,0.047099447893097321,0.97060000000000002,0.097413039479916919
