epoch,acc,loss,val_acc,val_loss
0,0.84267272729006681,0.63990730818835173,0.90600000000000003,0.35077690225839614
1,0.90730909090909095,0.33472768823450261,0.9204,0.28701897782683372
2,0.91972727272727273,0.28513920656767761,0.92789999999999995,0.25703207607269285
3,0.92887272729006676,0.25430378886352883,0.93389999999999995,0.23175357462763788
4,0.93481818181818177,0.23126258064725183,0.93659999999999999,0.21512392688095569
5,0.9406909091082486,0.21246715978600761,0.94310000000000005,0.19909486137479543
6,0.94536363638097587,0.19671485253464091,0.94710000000000005,0.18629639071971177
7,0.94896363637230619,0.18326138400056147,0.95020000000000004,0.17546260919570922
8,0.95180000000866982,0.17179917944778095,0.95279999999999998,0.16355299963653089
9,0.95483636363636359,0.16142044275565581,0.95569999999999999,0.1564084811858833
10,0.95707272728139703,0.15229955676468937,0.95609999999999995,0.15038247231692076
11,0.96005454545454549,0.14400308406894857,0.9587,0.14368297792896628
12,0.96218181819915771,0.13667920890287918,0.96089999999999998,0.13625478599667548
13,0.96389090910824859,0.12996217641722072,0.96250000000000002,0.13138298556432129
14,0.96592727272727275,0.12412492138309912,0.96389999999999998,0.1278047516696155
15,0.96776363636363638,0.11827157642732967,0.96409999999999996,0.12318005774132908
16,0.96878181819915776,0.1135270463239063,0.96579999999999999,0.11939704594276845
17,0.97061818181818182,0.10864092987342314,0.96709999999999996,0.11476470586135984
18,0.9716181818355214,0.10436118965365671,0.96730000000000005,0.11291062327101827
19,0.97309090909090912,0.10045509388121691,0.96850000000000003,0.1088561259482056
20,0.97449090909957881,0.096505009683966636,0.96899999999999997,0.10576986422128976
21,0.97503636363636359,0.093162931068106136,0.96989999999999998,0.10234551618881524
22,0.97625454545454549,0.089771163396943701,0.97050000000000003,0.10161624033264816
23,0.97732727272727271,0.086736828342080116,0.97109999999999996,0.098598078950867057
24,0.97774545456279405,0.083781332411549309,0.97060000000000002,0.097944637031853202
25,0.97852727272727269,0.081092472620714798,0.97230000000000005,0.095205232039093965
26,0.97972727272727278,0.078274621379375464,0.97270000000000001,0.094273047377355396
27,0.98010909090909093,0.076060869891535154,0.97370000000000001,0.091641957669705149
28,0.98074545454545459,0.073699187076362693,0.9738,0.090447777002118535
29,0.98189090910824861,0.071501499237391075,0.9738,0.088467742011882358
30,0.98198181818181818,0.0693686851089651,0.97499999999999998,0.087953636809997265
31,0.98296363636363637,0.067288825342330064,0.97430000000000005,0.086342281368374824
32,0.98299999999999998,0.065403950043970885,0.9748,0.085015592108294374
33,0.98374545454545459,0.063510586747527117,0.97560000000000002,0.083266046108864247
34,0.98436363636363633,0.061877068397131835,0.97450000000000003,0.083024405717849734
35,0.98443636363636366,0.060329360310055993,0.9758,0.082633846261538565
36,0.98519999999999996,0.058601021598685875,0.97570000000000001,0.081629257132485505
37,0.98521818181818177,0.057028669671443377,0.9768,0.0798342042742297
38,0.98605454545454541,0.055588603143800389,0.97540000000000004,0.079300761113036425
39,0.9862727272727273,0.054254048077762129,0.97609999999999997,0.078900771320424973
40,0.9865454545454545,0.052732671119746839,0.9758,0.078716895044036214
41,0.98705454545454541,0.051565838203511453,0.97719999999999996,0.077203538951929662
42,0.98747272729006685,0.050249285838414322,0.97619999999999996,0.076908578176517042
43,0.98772727274461225,0.049105635145848446,0.97709999999999997,0.075627268331311642
44,0.98810909090909094,0.047886182561516763,0.97719999999999996,0.075612441606633371
45,0.98850909090909089,0.046806186709553006,0.97699999999999998,0.074707538517657671
