epoch,acc,loss,val_acc,val_loss
0,0.85058181819915768,0.51163184294483877,0.93410000000000004,0.23351463982909917
1,0.93669090909090913,0.21476397095647726,0.94979999999999998,0.16855886283740401
2,0.95092727274461231,0.163119896783612,0.95350000000000001,0.14959371315501629
3,0.95969090909090904,0.13305307316725903,0.96209999999999996,0.12945763499625026
4,0.96565454547188501,0.11312908935926178,0.96419999999999995,0.11292325748987496
5,0.97043636364503338,0.097770962804555897,0.96309999999999996,0.11371846623513848
6,0.9738,0.086230800453234807,0.96779999999999999,0.10069222367471084
7,0.97614545456279411,0.07782573024142872,0.96689999999999998,0.1034781904582167
8,0.97916363638097592,0.069159223340587189,0.96640000000000004,0.10861785256518051
9,0.98080000000000001,0.062669182008708066,0.97289999999999999,0.086061876233690424
10,0.98263636363636364,0.056981686190143224,0.96950000000000003,0.099085464350739491
11,0.98443636363636366,0.051611294099112803,0.9728,0.08749636725459714
12,0.98574545454545459,0.048039147850871086,0.97099999999999997,0.089715806451393293
13,0.98649090909090908,0.043816920814426105,0.97319999999999995,0.087837707014952318
14,0.98752727274461227,0.040551122463460675,0.97460000000000002,0.08706331622616853
15,0.9887636363636364,0.037227094224721868,0.97409999999999997,0.088079064635618126
16,0.98967272729006683,0.033944103585513814,0.97570000000000001,0.088083078435005152
17,0.99056363636363631,0.032615915307792072,0.97470000000000001,0.088905181207542774
18,0.99087272729006681,0.029528229630382902,0.96819999999999995,0.11433258548388257
19,0.99169090909090907,0.027745056073807856,0.97729999999999995,0.07582191614216717
20,0.99263636363636365,0.025490177341017196,0.97560000000000002,0.090654725447332024
21,0.9920181818181818,0.02623629343772561,0.97209999999999996,0.096365414626908022
22,0.99381818181818182,0.0215027377453548,0.97460000000000002,0.089656730985517782
23,0.99249090909090909,0.024655068563398989,0.97860000000000003,0.084263666481841942
24,0.99245454545454548,0.026325215720082635,0.97809999999999997,0.082039828726203995
25,0.99476363636363641,0.019992291768286801,0.97450000000000003,0.094051951725353869
26,0.99312727272727275,0.023286990523272703,0.97640000000000005,0.081573187386895007
27,0.99383636363636363,0.020225023940836334,0.97640000000000005,0.089834956846179551
